order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,ExtractTime,source
539,1144,4,2016-11-02,2016-11-04,2016-11-03,2,7,2024-05-01 21:24:37.058428,Oracle
540,1429,4,2016-11-03,2016-11-05,2016-11-06,1,3,2024-05-01 21:24:37.058428,Oracle
541,1228,4,2016-11-04,2016-11-07,2016-11-07,1,3,2024-05-01 21:24:37.058428,Oracle
542,313,4,2016-11-04,2016-11-06,2016-11-05,2,7,2024-05-01 21:24:37.058428,Oracle
543,62,4,2016-11-06,2016-11-09,2016-11-08,2,6,2024-05-01 21:24:37.058428,Oracle
544,321,4,2016-11-06,2016-11-07,2016-11-08,2,7,2024-05-01 21:24:37.058428,Oracle
545,1108,4,2016-11-08,2016-11-10,2016-11-09,3,9,2024-05-01 21:24:37.058428,Oracle
546,470,4,2016-11-09,2016-11-12,2016-11-10,2,7,2024-05-01 21:24:37.058428,Oracle
547,20,4,2016-11-09,2016-11-11,2016-11-10,3,8,2024-05-01 21:24:37.058428,Oracle
548,739,4,2016-11-11,2016-11-13,2016-11-13,2,7,2024-05-01 21:24:37.058428,Oracle
549,64,3,2016-11-12,2016-11-12,2016-11-13,3,9,2024-05-01 21:24:37.058428,Oracle
550,892,4,2016-11-12,2016-11-14,2016-11-15,2,7,2024-05-01 21:24:37.058428,Oracle
551,1169,4,2016-11-12,2016-11-13,2016-11-13,2,6,2024-05-01 21:24:37.058428,Oracle
552,1282,4,2016-11-12,2016-11-15,2016-11-13,2,7,2024-05-01 21:24:37.058428,Oracle
553,913,4,2016-11-12,2016-11-13,2016-11-15,3,9,2024-05-01 21:24:37.058428,Oracle
554,104,4,2016-11-13,2016-11-14,2016-11-16,1,3,2024-05-01 21:24:37.058428,Oracle
555,212,4,2016-11-13,2016-11-14,2016-11-16,2,7,2024-05-01 21:24:37.058428,Oracle
556,61,4,2016-11-13,2016-11-14,2016-11-15,3,9,2024-05-01 21:24:37.058428,Oracle
557,1248,4,2016-11-14,2016-11-17,2016-11-15,2,6,2024-05-01 21:24:37.058428,Oracle
558,1443,4,2016-11-15,2016-11-16,2016-11-17,2,7,2024-05-01 21:24:37.058428,Oracle
559,959,4,2016-11-16,2016-11-17,2016-11-17,1,2,2024-05-01 21:24:37.058428,Oracle
560,1405,4,2016-11-18,2016-11-19,2016-11-21,2,6,2024-05-01 21:24:37.058428,Oracle
561,90,4,2016-11-19,2016-11-22,2016-11-22,2,6,2024-05-01 21:24:37.058428,Oracle
562,942,4,2016-11-19,2016-11-20,2016-11-22,2,7,2024-05-01 21:24:37.058428,Oracle
563,365,4,2016-11-20,2016-11-22,2016-11-21,2,6,2024-05-01 21:24:37.058428,Oracle
564,1058,4,2016-11-20,2016-11-23,2016-11-22,2,7,2024-05-01 21:24:37.058428,Oracle
565,894,4,2016-11-21,2016-11-22,2016-11-22,2,7,2024-05-01 21:24:37.058428,Oracle
566,298,4,2016-11-22,2016-11-25,2016-11-23,1,3,2024-05-01 21:24:37.058428,Oracle
567,1430,4,2016-11-22,2016-11-23,2016-11-23,1,2,2024-05-01 21:24:37.058428,Oracle
568,1275,4,2016-11-23,2016-11-25,2016-11-24,1,3,2024-05-01 21:24:37.058428,Oracle
569,707,4,2016-11-23,2016-11-24,2016-11-25,2,6,2024-05-01 21:24:37.058428,Oracle
570,989,4,2016-11-23,2016-11-24,2016-11-25,2,6,2024-05-01 21:24:37.058428,Oracle
571,5,4,2016-11-24,2016-11-25,2016-11-27,1,2,2024-05-01 21:24:37.058428,Oracle
572,178,4,2016-11-24,2016-11-26,2016-11-26,2,6,2024-05-01 21:24:37.058428,Oracle
573,423,4,2016-11-24,2016-11-26,2016-11-27,2,6,2024-05-01 21:24:37.058428,Oracle
574,833,4,2016-11-26,2016-11-27,2016-11-29,2,7,2024-05-01 21:24:37.058428,Oracle
575,33,4,2016-11-27,2016-11-28,2016-11-30,1,3,2024-05-01 21:24:37.058428,Oracle
576,1272,4,2016-11-27,2016-11-30,2016-11-28,1,3,2024-05-01 21:24:37.058428,Oracle
577,445,4,2016-11-27,2016-11-30,2016-11-29,2,6,2024-05-01 21:24:37.058428,Oracle
578,819,4,2016-11-27,2016-11-28,2016-11-29,2,7,2024-05-01 21:24:37.058428,Oracle
579,160,4,2016-11-27,2016-11-30,2016-11-29,3,8,2024-05-01 21:24:37.058428,Oracle
580,581,4,2016-11-30,2016-12-02,2016-12-02,1,3,2024-05-01 21:24:37.058428,Oracle
581,688,4,2016-12-03,2016-12-05,2016-12-06,1,3,2024-05-01 21:24:37.058428,Oracle
582,32,3,2016-12-04,2016-12-04,2016-12-06,1,2,2024-05-01 21:24:37.058428,Oracle
583,792,4,2016-12-04,2016-12-05,2016-12-07,2,7,2024-05-01 21:24:37.058428,Oracle
584,1209,4,2016-12-04,2016-12-05,2016-12-05,2,7,2024-05-01 21:24:37.058428,Oracle
585,1219,4,2016-12-04,2016-12-05,2016-12-05,2,7,2024-05-01 21:24:37.058428,Oracle
586,1306,4,2016-12-04,2016-12-06,2016-12-05,2,6,2024-05-01 21:24:37.058428,Oracle
587,487,4,2016-12-06,2016-12-08,2016-12-08,1,2,2024-05-01 21:24:37.058428,Oracle
588,102,4,2016-12-06,2016-12-07,2016-12-07,2,7,2024-05-01 21:24:37.058428,Oracle
589,719,4,2016-12-06,2016-12-07,2016-12-07,2,7,2024-05-01 21:24:37.058428,Oracle
590,990,4,2016-12-06,2016-12-09,2016-12-07,2,7,2024-05-01 21:24:37.058428,Oracle
591,1211,4,2016-12-06,2016-12-09,2016-12-09,2,7,2024-05-01 21:24:37.058428,Oracle
592,1232,4,2016-12-06,2016-12-08,2016-12-08,2,7,2024-05-01 21:24:37.058428,Oracle
593,50,4,2016-12-07,2016-12-10,2016-12-08,3,8,2024-05-01 21:24:37.058428,Oracle
594,1318,4,2016-12-07,2016-12-08,2016-12-08,3,8,2024-05-01 21:24:37.058428,Oracle
595,538,4,2016-12-08,2016-12-09,2016-12-11,1,2,2024-05-01 21:24:37.058428,Oracle
596,952,4,2016-12-08,2016-12-09,2016-12-09,1,3,2024-05-01 21:24:37.058428,Oracle
597,1121,4,2016-12-08,2016-12-09,2016-12-10,2,6,2024-05-01 21:24:37.058428,Oracle
598,40,3,2016-12-09,2016-12-09,2016-12-10,1,3,2024-05-01 21:24:37.058428,Oracle
599,1,4,2016-12-09,2016-12-10,2016-12-12,2,6,2024-05-01 21:24:37.058428,Oracle
600,624,4,2016-12-09,2016-12-12,2016-12-11,2,7,2024-05-01 21:24:37.058428,Oracle
601,683,4,2016-12-09,2016-12-10,2016-12-10,2,6,2024-05-01 21:24:37.058428,Oracle
602,823,4,2016-12-09,2016-12-10,2016-12-11,2,6,2024-05-01 21:24:37.058428,Oracle
603,1032,4,2016-12-09,2016-12-10,2016-12-10,2,7,2024-05-01 21:24:37.058428,Oracle
604,96,4,2016-12-10,2016-12-13,2016-12-12,2,7,2024-05-01 21:24:37.058428,Oracle
605,1208,4,2016-12-10,2016-12-11,2016-12-12,2,6,2024-05-01 21:24:37.058428,Oracle
606,18,4,2016-12-11,2016-12-12,2016-12-13,2,7,2024-05-01 21:24:37.058428,Oracle
607,309,4,2016-12-11,2016-12-14,2016-12-13,2,6,2024-05-01 21:24:37.058428,Oracle
608,1103,4,2016-12-12,2016-12-15,2016-12-14,1,3,2024-05-01 21:24:37.058428,Oracle
609,896,4,2016-12-12,2016-12-13,2016-12-14,2,7,2024-05-01 21:24:37.058428,Oracle
610,711,4,2016-12-13,2016-12-15,2016-12-14,2,6,2024-05-01 21:24:37.058428,Oracle
611,1073,4,2016-12-15,2016-12-17,2016-12-18,2,7,2024-05-01 21:24:37.058428,Oracle
612,634,4,2016-12-16,2016-12-17,2016-12-17,2,7,2024-05-01 21:24:37.058428,Oracle
613,1159,4,2016-12-17,2016-12-19,2016-12-19,2,7,2024-05-01 21:24:37.058428,Oracle
614,654,4,2016-12-18,2016-12-21,2016-12-21,1,2,2024-05-01 21:24:37.058428,Oracle
615,560,4,2016-12-19,2016-12-22,2016-12-21,3,9,2024-05-01 21:24:37.058428,Oracle
616,1444,4,2016-12-20,2016-12-23,2016-12-23,2,6,2024-05-01 21:24:37.058428,Oracle
617,118,4,2016-12-21,2016-12-23,2016-12-23,2,7,2024-05-01 21:24:37.058428,Oracle
618,131,4,2016-12-21,2016-12-22,2016-12-22,2,6,2024-05-01 21:24:37.058428,Oracle
619,454,4,2016-12-22,2016-12-25,2016-12-25,2,7,2024-05-01 21:24:37.058428,Oracle
620,466,4,2016-12-22,2016-12-24,2016-12-24,2,6,2024-05-01 21:24:37.058428,Oracle
621,1157,4,2016-12-23,2016-12-25,2016-12-24,2,6,2024-05-01 21:24:37.058428,Oracle
622,1398,4,2016-12-23,2016-12-26,2016-12-25,2,7,2024-05-01 21:24:37.058428,Oracle
623,678,4,2016-12-24,2016-12-26,2016-12-27,2,6,2024-05-01 21:24:37.058428,Oracle
624,814,4,2016-12-24,2016-12-25,2016-12-27,2,6,2024-05-01 21:24:37.058428,Oracle
625,1163,4,2016-12-25,2016-12-28,2016-12-26,1,2,2024-05-01 21:24:37.058428,Oracle
626,130,4,2016-12-25,2016-12-28,2016-12-27,2,7,2024-05-01 21:24:37.058428,Oracle
627,1119,4,2016-12-25,2016-12-26,2016-12-28,2,6,2024-05-01 21:24:37.058428,Oracle
628,561,4,2016-12-26,2016-12-29,2016-12-27,1,3,2024-05-01 21:24:37.058428,Oracle
629,973,4,2016-12-26,2016-12-27,2016-12-29,1,2,2024-05-01 21:24:37.058428,Oracle
630,1404,4,2016-12-26,2016-12-27,2016-12-28,2,6,2024-05-01 21:24:37.058428,Oracle
631,855,4,2016-12-27,2016-12-29,2016-12-29,1,3,2024-05-01 21:24:37.058428,Oracle
632,163,4,2016-12-27,2016-12-29,2016-12-29,2,7,2024-05-01 21:24:37.058428,Oracle
633,1040,4,2016-12-28,2016-12-31,2016-12-30,3,8,2024-05-01 21:24:37.058428,Oracle
634,27,4,2016-12-29,2017-01-01,2016-12-30,2,6,2024-05-01 21:24:37.058428,Oracle
635,520,4,2016-12-30,2017-01-02,2016-12-31,2,6,2024-05-01 21:24:37.058428,Oracle
636,532,4,2017-01-03,2017-01-04,2017-01-05,1,2,2024-05-01 21:24:37.058428,Oracle
637,512,4,2017-01-03,2017-01-05,2017-01-05,2,6,2024-05-01 21:24:37.058428,Oracle
638,1302,4,2017-01-04,2017-01-05,2017-01-06,2,7,2024-05-01 21:24:37.058428,Oracle
639,550,4,2017-01-06,2017-01-07,2017-01-07,2,6,2024-05-01 21:24:37.058428,Oracle
640,1093,4,2017-01-06,2017-01-08,2017-01-07,2,6,2024-05-01 21:24:37.058428,Oracle
641,673,4,2017-01-07,2017-01-10,2017-01-08,1,3,2024-05-01 21:24:37.058428,Oracle
642,847,4,2017-01-07,2017-01-09,2017-01-10,2,7,2024-05-01 21:24:37.058428,Oracle
643,901,4,2017-01-08,2017-01-09,2017-01-11,1,3,2024-05-01 21:24:37.058428,Oracle
644,439,4,2017-01-08,2017-01-11,2017-01-10,2,6,2024-05-01 21:24:37.058428,Oracle
645,1199,4,2017-01-08,2017-01-11,2017-01-10,2,6,2024-05-01 21:24:37.058428,Oracle
646,975,4,2017-01-09,2017-01-12,2017-01-11,1,2,2024-05-01 21:24:37.058428,Oracle
647,283,4,2017-01-09,2017-01-10,2017-01-11,2,7,2024-05-01 21:24:37.058428,Oracle
648,684,4,2017-01-09,2017-01-11,2017-01-11,2,6,2024-05-01 21:24:37.058428,Oracle
649,1153,4,2017-01-10,2017-01-11,2017-01-13,1,3,2024-05-01 21:24:37.058428,Oracle
650,729,4,2017-01-11,2017-01-14,2017-01-12,1,2,2024-05-01 21:24:37.058428,Oracle
651,190,4,2017-01-11,2017-01-13,2017-01-13,2,7,2024-05-01 21:24:37.058428,Oracle
652,985,4,2017-01-12,2017-01-15,2017-01-13,3,9,2024-05-01 21:24:37.058428,Oracle
653,1249,4,2017-01-14,2017-01-17,2017-01-15,1,2,2024-05-01 21:24:37.058428,Oracle
654,1129,4,2017-01-14,2017-01-15,2017-01-17,2,7,2024-05-01 21:24:37.058428,Oracle
655,347,4,2017-01-16,2017-01-17,2017-01-18,1,3,2024-05-01 21:24:37.058428,Oracle
656,949,4,2017-01-16,2017-01-17,2017-01-18,2,7,2024-05-01 21:24:37.058428,Oracle
657,349,4,2017-01-17,2017-01-19,2017-01-20,1,2,2024-05-01 21:24:37.058428,Oracle
658,1051,4,2017-01-17,2017-01-18,2017-01-18,2,7,2024-05-01 21:24:37.058428,Oracle
659,1391,4,2017-01-17,2017-01-19,2017-01-18,2,7,2024-05-01 21:24:37.058428,Oracle
660,383,4,2017-01-18,2017-01-19,2017-01-19,2,7,2024-05-01 21:24:37.058428,Oracle
661,626,4,2017-01-18,2017-01-19,2017-01-20,2,6,2024-05-01 21:24:37.058428,Oracle
662,1125,4,2017-01-19,2017-01-20,2017-01-20,1,3,2024-05-01 21:24:37.058428,Oracle
663,344,4,2017-01-20,2017-01-22,2017-01-23,1,3,2024-05-01 21:24:37.058428,Oracle
664,681,4,2017-01-20,2017-01-23,2017-01-22,2,7,2024-05-01 21:24:37.058428,Oracle
665,29,4,2017-01-21,2017-01-22,2017-01-23,2,6,2024-05-01 21:24:37.058428,Oracle
666,770,4,2017-01-21,2017-01-22,2017-01-24,2,7,2024-05-01 21:24:37.058428,Oracle
667,858,4,2017-01-22,2017-01-24,2017-01-25,2,7,2024-05-01 21:24:37.058428,Oracle
668,297,4,2017-01-22,2017-01-23,2017-01-24,3,8,2024-05-01 21:24:37.058428,Oracle
669,745,4,2017-01-23,2017-01-24,2017-01-26,2,7,2024-05-01 21:24:37.058428,Oracle
670,361,4,2017-01-24,2017-01-25,2017-01-25,2,6,2024-05-01 21:24:37.058428,Oracle
671,922,4,2017-01-25,2017-01-28,2017-01-26,2,7,2024-05-01 21:24:37.058428,Oracle
672,908,4,2017-01-26,2017-01-29,2017-01-29,2,6,2024-05-01 21:24:37.058428,Oracle
673,64,4,2017-01-26,2017-01-28,2017-01-27,3,9,2024-05-01 21:24:37.058428,Oracle
674,733,4,2017-01-27,2017-01-28,2017-01-29,2,6,2024-05-01 21:24:37.058428,Oracle
675,291,4,2017-01-28,2017-01-31,2017-01-30,2,7,2024-05-01 21:24:37.058428,Oracle
676,790,4,2017-01-28,2017-01-30,2017-01-31,2,7,2024-05-01 21:24:37.058428,Oracle
677,809,4,2017-01-28,2017-01-31,2017-01-30,2,7,2024-05-01 21:24:37.058428,Oracle
678,250,4,2017-01-28,2017-01-29,2017-01-31,3,9,2024-05-01 21:24:37.058428,Oracle
679,81,4,2017-01-29,2017-01-30,2017-01-30,1,3,2024-05-01 21:24:37.058428,Oracle
680,245,4,2017-01-29,2017-02-01,2017-01-30,1,3,2024-05-01 21:24:37.058428,Oracle
681,499,4,2017-01-29,2017-02-01,2017-01-31,2,7,2024-05-01 21:24:37.058428,Oracle
682,614,4,2017-01-29,2017-01-30,2017-01-30,2,6,2024-05-01 21:24:37.058428,Oracle
683,741,4,2017-01-29,2017-01-31,2017-02-01,2,6,2024-05-01 21:24:37.058428,Oracle
684,762,4,2017-01-31,2017-02-01,2017-02-02,2,6,2024-05-01 21:24:37.058428,Oracle
685,976,4,2017-01-31,2017-02-03,2017-02-02,2,7,2024-05-01 21:24:37.058428,Oracle
686,380,4,2017-02-01,2017-02-03,2017-02-04,2,7,2024-05-01 21:24:37.058428,Oracle
687,530,4,2017-02-02,2017-02-05,2017-02-04,1,3,2024-05-01 21:24:37.058428,Oracle
688,343,4,2017-02-02,2017-02-03,2017-02-05,2,7,2024-05-01 21:24:37.058428,Oracle
689,884,4,2017-02-02,2017-02-03,2017-02-05,2,7,2024-05-01 21:24:37.058428,Oracle
690,1097,4,2017-02-03,2017-02-04,2017-02-06,1,2,2024-05-01 21:24:37.058428,Oracle
691,1081,4,2017-02-04,2017-02-06,2017-02-06,2,7,2024-05-01 21:24:37.058428,Oracle
692,2,3,2017-02-05,2017-02-05,2017-02-06,1,3,2024-05-01 21:24:37.058428,Oracle
693,1233,4,2017-02-05,2017-02-07,2017-02-06,1,3,2024-05-01 21:24:37.058428,Oracle
694,58,4,2017-02-05,2017-02-06,2017-02-08,2,7,2024-05-01 21:24:37.058428,Oracle
695,606,4,2017-02-05,2017-02-08,2017-02-07,2,7,2024-05-01 21:24:37.058428,Oracle
696,1242,4,2017-02-05,2017-02-08,2017-02-08,2,7,2024-05-01 21:24:37.058428,Oracle
697,562,4,2017-02-06,2017-02-08,2017-02-09,1,2,2024-05-01 21:24:37.058428,Oracle
698,543,4,2017-02-06,2017-02-08,2017-02-09,3,8,2024-05-01 21:24:37.058428,Oracle
699,958,4,2017-02-06,2017-02-08,2017-02-09,3,9,2024-05-01 21:24:37.058428,Oracle
700,4,4,2017-02-07,2017-02-10,2017-02-08,2,6,2024-05-01 21:24:37.058428,Oracle
701,850,4,2017-02-07,2017-02-08,2017-02-09,3,9,2024-05-01 21:24:37.058428,Oracle
702,1352,4,2017-02-08,2017-02-09,2017-02-11,1,3,2024-05-01 21:24:37.058428,Oracle
703,417,4,2017-02-08,2017-02-09,2017-02-09,2,7,2024-05-01 21:24:37.058428,Oracle
704,1137,4,2017-02-08,2017-02-09,2017-02-11,2,6,2024-05-01 21:24:37.058428,Oracle
705,1196,4,2017-02-08,2017-02-11,2017-02-11,2,7,2024-05-01 21:24:37.058428,Oracle
706,1271,4,2017-02-09,2017-02-12,2017-02-10,1,2,2024-05-01 21:24:37.058428,Oracle
707,79,4,2017-02-09,2017-02-11,2017-02-11,2,7,2024-05-01 21:24:37.058428,Oracle
708,660,4,2017-02-10,2017-02-12,2017-02-11,1,2,2024-05-01 21:24:37.058428,Oracle
709,1162,4,2017-02-11,2017-02-13,2017-02-12,2,6,2024-05-01 21:24:37.058428,Oracle
710,295,4,2017-02-13,2017-02-15,2017-02-16,2,6,2024-05-01 21:24:37.058428,Oracle
711,1246,4,2017-02-13,2017-02-16,2017-02-14,2,6,2024-05-01 21:24:37.058428,Oracle
712,173,4,2017-02-13,2017-02-14,2017-02-16,3,9,2024-05-01 21:24:37.058428,Oracle
713,207,4,2017-02-13,2017-02-14,2017-02-15,3,8,2024-05-01 21:24:37.058428,Oracle
714,805,4,2017-02-14,2017-02-17,2017-02-15,2,7,2024-05-01 21:24:37.058428,Oracle
715,12,3,2017-02-15,2017-02-15,2017-02-15,2,6,2024-05-01 21:24:37.058428,Oracle
716,672,4,2017-02-15,2017-02-17,2017-02-18,2,6,2024-05-01 21:24:37.058428,Oracle
717,1312,4,2017-02-15,2017-02-18,2017-02-17,2,6,2024-05-01 21:24:37.058428,Oracle
718,38,4,2017-02-16,2017-02-17,2017-02-17,2,7,2024-05-01 21:24:37.058428,Oracle
719,200,4,2017-02-16,2017-02-19,2017-02-18,2,6,2024-05-01 21:24:37.058428,Oracle
720,382,4,2017-02-16,2017-02-19,2017-02-19,2,6,2024-05-01 21:24:37.058428,Oracle
721,625,4,2017-02-16,2017-02-19,2017-02-17,2,7,2024-05-01 21:24:37.058428,Oracle
722,1399,4,2017-02-18,2017-02-20,2017-02-21,2,7,2024-05-01 21:24:37.058428,Oracle
723,845,4,2017-02-19,2017-02-21,2017-02-22,2,6,2024-05-01 21:24:37.058428,Oracle
724,864,4,2017-02-19,2017-02-22,2017-02-21,2,6,2024-05-01 21:24:37.058428,Oracle
725,870,4,2017-02-19,2017-02-22,2017-02-22,2,7,2024-05-01 21:24:37.058428,Oracle
726,969,4,2017-02-19,2017-02-22,2017-02-20,2,6,2024-05-01 21:24:37.058428,Oracle
727,962,4,2017-02-19,2017-02-22,2017-02-21,3,9,2024-05-01 21:24:37.058428,Oracle
728,1138,4,2017-02-20,2017-02-21,2017-02-23,1,3,2024-05-01 21:24:37.058428,Oracle
729,897,4,2017-02-20,2017-02-22,2017-02-21,2,7,2024-05-01 21:24:37.058428,Oracle
730,500,4,2017-02-21,2017-02-24,2017-02-22,2,6,2024-05-01 21:24:37.058428,Oracle
731,910,4,2017-02-25,2017-02-27,2017-02-27,3,9,2024-05-01 21:24:37.058428,Oracle
732,147,4,2017-02-26,2017-02-27,2017-03-01,2,7,2024-05-01 21:24:37.058428,Oracle
733,832,4,2017-02-26,2017-03-01,2017-02-27,2,7,2024-05-01 21:24:37.058428,Oracle
734,939,4,2017-02-26,2017-02-28,2017-03-01,3,9,2024-05-01 21:24:37.058428,Oracle
735,20,3,2017-02-27,2017-02-27,2017-03-01,3,9,2024-05-01 21:24:37.058428,Oracle
736,184,4,2017-02-27,2017-02-28,2017-02-28,2,7,2024-05-01 21:24:37.058428,Oracle
737,694,4,2017-02-27,2017-03-01,2017-02-28,2,6,2024-05-01 21:24:37.058428,Oracle
738,124,4,2017-02-28,2017-03-01,2017-03-03,1,2,2024-05-01 21:24:37.058428,Oracle
739,49,4,2017-02-28,2017-03-01,2017-03-02,2,6,2024-05-01 21:24:37.058428,Oracle
740,1113,4,2017-02-28,2017-03-01,2017-03-02,2,6,2024-05-01 21:24:37.058428,Oracle
741,119,4,2017-02-28,2017-03-01,2017-03-01,3,8,2024-05-01 21:24:37.058428,Oracle
742,433,4,2017-02-28,2017-03-01,2017-03-01,3,9,2024-05-01 21:24:37.058428,Oracle
743,137,4,2017-03-01,2017-03-04,2017-03-04,2,6,2024-05-01 21:24:37.058428,Oracle
744,166,4,2017-03-01,2017-03-02,2017-03-02,2,7,2024-05-01 21:24:37.058428,Oracle
745,698,4,2017-03-01,2017-03-03,2017-03-03,2,7,2024-05-01 21:24:37.058428,Oracle
746,391,4,2017-03-02,2017-03-04,2017-03-05,1,3,2024-05-01 21:24:37.058428,Oracle
747,87,4,2017-03-03,2017-03-04,2017-03-05,1,3,2024-05-01 21:24:37.058428,Oracle
748,1072,4,2017-03-03,2017-03-05,2017-03-04,3,8,2024-05-01 21:24:37.058428,Oracle
749,255,4,2017-03-04,2017-03-07,2017-03-05,2,7,2024-05-01 21:24:37.058428,Oracle
750,232,4,2017-03-04,2017-03-07,2017-03-05,3,8,2024-05-01 21:24:37.058428,Oracle
751,731,4,2017-03-05,2017-03-08,2017-03-07,1,3,2024-05-01 21:24:37.058428,Oracle
752,335,4,2017-03-05,2017-03-06,2017-03-07,2,6,2024-05-01 21:24:37.058428,Oracle
753,1201,4,2017-03-05,2017-03-08,2017-03-08,2,7,2024-05-01 21:24:37.058428,Oracle
754,646,4,2017-03-06,2017-03-07,2017-03-08,1,2,2024-05-01 21:24:37.058428,Oracle
755,531,4,2017-03-06,2017-03-07,2017-03-07,2,6,2024-05-01 21:24:37.058428,Oracle
756,1143,4,2017-03-06,2017-03-07,2017-03-09,2,6,2024-05-01 21:24:37.058428,Oracle
757,1336,4,2017-03-06,2017-03-08,2017-03-09,2,7,2024-05-01 21:24:37.058428,Oracle
758,953,4,2017-03-06,2017-03-08,2017-03-07,3,9,2024-05-01 21:24:37.058428,Oracle
759,284,4,2017-03-07,2017-03-09,2017-03-08,2,7,2024-05-01 21:24:37.058428,Oracle
760,1104,4,2017-03-07,2017-03-10,2017-03-10,2,6,2024-05-01 21:24:37.058428,Oracle
761,1291,4,2017-03-07,2017-03-08,2017-03-10,2,7,2024-05-01 21:24:37.058428,Oracle
762,572,4,2017-03-08,2017-03-09,2017-03-09,2,6,2024-05-01 21:24:37.058428,Oracle
763,842,4,2017-03-08,2017-03-10,2017-03-09,3,9,2024-05-01 21:24:37.058428,Oracle
764,701,4,2017-03-09,2017-03-10,2017-03-12,1,2,2024-05-01 21:24:37.058428,Oracle
765,1152,4,2017-03-09,2017-03-11,2017-03-12,1,2,2024-05-01 21:24:37.058428,Oracle
766,141,4,2017-03-09,2017-03-11,2017-03-12,2,6,2024-05-01 21:24:37.058428,Oracle
767,564,4,2017-03-09,2017-03-10,2017-03-11,2,7,2024-05-01 21:24:37.058428,Oracle
768,841,4,2017-03-09,2017-03-12,2017-03-10,2,7,2024-05-01 21:24:37.058428,Oracle
769,946,4,2017-03-09,2017-03-11,2017-03-11,2,6,2024-05-01 21:24:37.058428,Oracle
770,135,4,2017-03-09,2017-03-11,2017-03-11,3,9,2024-05-01 21:24:37.058428,Oracle
771,671,4,2017-03-11,2017-03-14,2017-03-12,1,3,2024-05-01 21:24:37.058428,Oracle
772,448,4,2017-03-11,2017-03-12,2017-03-13,2,7,2024-05-01 21:24:37.058428,Oracle
773,1385,4,2017-03-11,2017-03-12,2017-03-12,2,6,2024-05-01 21:24:37.058428,Oracle
774,690,4,2017-03-12,2017-03-14,2017-03-14,2,6,2024-05-01 21:24:37.058428,Oracle
775,968,4,2017-03-12,2017-03-13,2017-03-13,2,6,2024-05-01 21:24:37.058428,Oracle
776,490,4,2017-03-13,2017-03-15,2017-03-16,2,6,2024-05-01 21:24:37.058428,Oracle
777,496,4,2017-03-13,2017-03-16,2017-03-16,2,6,2024-05-01 21:24:37.058428,Oracle
778,56,3,2017-03-15,2017-03-15,2017-03-16,3,9,2024-05-01 21:24:37.058428,Oracle
779,367,4,2017-03-15,2017-03-16,2017-03-18,2,6,2024-05-01 21:24:37.058428,Oracle
780,592,4,2017-03-15,2017-03-17,2017-03-17,2,6,2024-05-01 21:24:37.058428,Oracle
781,1018,4,2017-03-15,2017-03-16,2017-03-17,2,6,2024-05-01 21:24:37.058428,Oracle
782,1298,4,2017-03-15,2017-03-16,2017-03-18,2,7,2024-05-01 21:24:37.058428,Oracle
783,1343,4,2017-03-16,2017-03-19,2017-03-17,1,2,2024-05-01 21:24:37.058428,Oracle
784,430,4,2017-03-16,2017-03-19,2017-03-19,2,7,2024-05-01 21:24:37.058428,Oracle
785,794,4,2017-03-18,2017-03-19,2017-03-20,1,2,2024-05-01 21:24:37.058428,Oracle
786,249,4,2017-03-18,2017-03-20,2017-03-19,2,6,2024-05-01 21:24:37.058428,Oracle
787,700,4,2017-03-18,2017-03-20,2017-03-19,3,9,2024-05-01 21:24:37.058428,Oracle
788,1363,4,2017-03-18,2017-03-20,2017-03-20,3,9,2024-05-01 21:24:37.058428,Oracle
789,772,4,2017-03-19,2017-03-20,2017-03-20,2,6,2024-05-01 21:24:37.058428,Oracle
790,1015,4,2017-03-19,2017-03-21,2017-03-22,2,7,2024-05-01 21:24:37.058428,Oracle
791,432,4,2017-03-20,2017-03-22,2017-03-23,2,6,2024-05-01 21:24:37.058428,Oracle
792,479,4,2017-03-22,2017-03-23,2017-03-24,2,6,2024-05-01 21:24:37.058428,Oracle
793,653,4,2017-03-23,2017-03-24,2017-03-24,2,6,2024-05-01 21:24:37.058428,Oracle
794,863,4,2017-03-23,2017-03-25,2017-03-24,2,7,2024-05-01 21:24:37.058428,Oracle
795,992,4,2017-03-23,2017-03-25,2017-03-26,2,7,2024-05-01 21:24:37.058428,Oracle
796,154,4,2017-03-23,2017-03-26,2017-03-25,3,9,2024-05-01 21:24:37.058428,Oracle
797,374,4,2017-03-24,2017-03-26,2017-03-26,2,7,2024-05-01 21:24:37.058428,Oracle
798,619,4,2017-03-26,2017-03-28,2017-03-29,1,3,2024-05-01 21:24:37.058428,Oracle
799,607,4,2017-03-27,2017-03-28,2017-03-29,1,3,2024-05-01 21:24:37.058428,Oracle
800,1057,4,2017-03-27,2017-03-29,2017-03-28,2,6,2024-05-01 21:24:37.058428,Oracle
801,78,4,2017-03-28,2017-03-29,2017-03-30,1,2,2024-05-01 21:24:37.058428,Oracle
802,340,4,2017-03-28,2017-03-29,2017-03-30,2,6,2024-05-01 21:24:37.058428,Oracle
803,1105,4,2017-03-28,2017-03-31,2017-03-30,3,8,2024-05-01 21:24:37.058428,Oracle
804,95,4,2017-03-29,2017-03-31,2017-03-30,2,6,2024-05-01 21:24:37.058428,Oracle
805,420,4,2017-03-29,2017-03-30,2017-04-01,2,6,2024-05-01 21:24:37.058428,Oracle
