order_id,item_id,product_id,quantity,list_price,discount,ExtractTime,source
858,4.0,73,2,749.99,0.07,2024-05-01 21:24:37.030417,Oracle
859,1.0,38,2,549.99,0.07,2024-05-01 21:24:37.030417,Oracle
859,2.0,13,1,269.99,0.1,2024-05-01 21:24:37.030417,Oracle
859,3.0,14,2,269.99,0.1,2024-05-01 21:24:37.030417,Oracle
859,4.0,71,2,416.99,0.1,2024-05-01 21:24:37.030417,Oracle
859,5.0,36,2,832.99,0.1,2024-05-01 21:24:37.030417,Oracle
860,1.0,6,1,469.99,0.05,2024-05-01 21:24:37.030417,Oracle
860,2.0,24,2,549.99,0.2,2024-05-01 21:24:37.030417,Oracle
860,3.0,25,1,499.99,0.2,2024-05-01 21:24:37.030417,Oracle
860,4.0,58,2,4999.99,0.07,2024-05-01 21:24:37.030417,Oracle
860,5.0,95,2,299.99,0.05,2024-05-01 21:24:37.030417,Oracle
861,1.0,14,2,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
861,2.0,62,1,3499.99,0.2,2024-05-01 21:24:37.030417,Oracle
862,1.0,85,1,329.99,0.05,2024-05-01 21:24:37.030417,Oracle
862,2.0,99,1,299.99,0.2,2024-05-01 21:24:37.030417,Oracle
862,3.0,49,2,3499.99,0.07,2024-05-01 21:24:37.030417,Oracle
863,1.0,93,2,209.99,0.1,2024-05-01 21:24:37.030417,Oracle
864,1.0,37,1,379.99,0.1,2024-05-01 21:24:37.030417,Oracle
864,2.0,65,2,346.99,0.05,2024-05-01 21:24:37.030417,Oracle
864,3.0,13,1,269.99,0.2,2024-05-01 21:24:37.030417,Oracle
865,1.0,109,2,416.99,0.1,2024-05-01 21:24:37.030417,Oracle
865,2.0,34,1,469.99,0.05,2024-05-01 21:24:37.030417,Oracle
866,2.0,67,2,250.99,0.07,2024-05-01 21:24:37.030417,Oracle
866,3.0,80,1,761.99,0.07,2024-05-01 21:24:37.030417,Oracle
866,4.0,13,2,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
867,1.0,101,1,339.99,0.05,2024-05-01 21:24:37.030417,Oracle
868,1.0,46,1,1409.99,0.07,2024-05-01 21:24:37.030417,Oracle
869,1.0,7,1,3999.99,0.2,2024-05-01 21:24:37.030417,Oracle
869,2.0,106,2,449.99,0.05,2024-05-01 21:24:37.030417,Oracle
869,3.0,33,1,469.99,0.05,2024-05-01 21:24:37.030417,Oracle
869,4.0,55,2,2699.99,0.05,2024-05-01 21:24:37.030417,Oracle
869,5.0,65,2,346.99,0.2,2024-05-01 21:24:37.030417,Oracle
870,1.0,63,1,3499.99,0.07,2024-05-01 21:24:37.030417,Oracle
871,1.0,106,1,449.99,0.2,2024-05-01 21:24:37.030417,Oracle
871,2.0,38,1,549.99,0.1,2024-05-01 21:24:37.030417,Oracle
871,3.0,30,2,999.99,0.2,2024-05-01 21:24:37.030417,Oracle
871,4.0,107,2,416.99,0.05,2024-05-01 21:24:37.030417,Oracle
872,1.0,62,2,3499.99,0.07,2024-05-01 21:24:37.030417,Oracle
872,2.0,53,1,749.99,0.1,2024-05-01 21:24:37.030417,Oracle
873,1.0,32,2,469.99,0.1,2024-05-01 21:24:37.030417,Oracle
874,1.0,56,1,5499.99,0.05,2024-05-01 21:24:37.030417,Oracle
874,2.0,27,2,999.99,0.05,2024-05-01 21:24:37.030417,Oracle
874,3.0,73,1,749.99,0.1,2024-05-01 21:24:37.030417,Oracle
874,4.0,77,2,799.99,0.07,2024-05-01 21:24:37.030417,Oracle
875,1.0,5,2,1320.99,0.1,2024-05-01 21:24:37.030417,Oracle
875,2.0,15,2,529.99,0.05,2024-05-01 21:24:37.030417,Oracle
875,3.0,14,1,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
875,4.0,111,1,470.99,0.2,2024-05-01 21:24:37.030417,Oracle
876,1.0,17,2,429.0,0.2,2024-05-01 21:24:37.030417,Oracle
876,2.0,66,2,250.99,0.2,2024-05-01 21:24:37.030417,Oracle
876,3.0,96,1,349.99,0.07,2024-05-01 21:24:37.030417,Oracle
876,4.0,107,2,416.99,0.05,2024-05-01 21:24:37.030417,Oracle
877,1.0,73,1,749.99,0.07,2024-05-01 21:24:37.030417,Oracle
877,2.0,103,1,551.99,0.1,2024-05-01 21:24:37.030417,Oracle
878,1.0,103,1,551.99,0.2,2024-05-01 21:24:37.030417,Oracle
878,2.0,13,1,269.99,0.1,2024-05-01 21:24:37.030417,Oracle
878,3.0,6,2,469.99,0.2,2024-05-01 21:24:37.030417,Oracle
878,4.0,18,2,449.0,0.05,2024-05-01 21:24:37.030417,Oracle
879,1.0,100,2,489.99,0.2,2024-05-01 21:24:37.030417,Oracle
879,2.0,2,2,749.99,0.07,2024-05-01 21:24:37.030417,Oracle
879,4.0,82,1,659.99,0.07,2024-05-01 21:24:37.030417,Oracle
880,1.0,28,2,2499.99,0.2,2024-05-01 21:24:37.030417,Oracle
880,2.0,95,1,299.99,0.1,2024-05-01 21:24:37.030417,Oracle
880,3.0,5,1,1320.99,0.07,2024-05-01 21:24:37.030417,Oracle
880,4.0,26,1,599.99,0.1,2024-05-01 21:24:37.030417,Oracle
880,5.0,66,1,250.99,0.2,2024-05-01 21:24:37.030417,Oracle
881,1.0,98,1,489.99,0.07,2024-05-01 21:24:37.030417,Oracle
881,2.0,50,1,5999.99,0.2,2024-05-01 21:24:37.030417,Oracle
881,3.0,64,2,489.99,0.05,2024-05-01 21:24:37.030417,Oracle
881,4.0,67,1,250.99,0.1,2024-05-01 21:24:37.030417,Oracle
882,1.0,63,2,3499.99,0.07,2024-05-01 21:24:37.030417,Oracle
882,2.0,108,2,449.99,0.2,2024-05-01 21:24:37.030417,Oracle
882,3.0,57,2,1999.99,0.07,2024-05-01 21:24:37.030417,Oracle
883,1.0,44,1,539.99,0.05,2024-05-01 21:24:37.030417,Oracle
883,2.0,5,2,1320.99,0.05,2024-05-01 21:24:37.030417,Oracle
884,1.0,49,2,3499.99,0.05,2024-05-01 21:24:37.030417,Oracle
884,2.0,69,2,416.99,0.07,2024-05-01 21:24:37.030417,Oracle
884,3.0,46,2,1409.99,0.2,2024-05-01 21:24:37.030417,Oracle
884,4.0,10,1,1549.0,0.1,2024-05-01 21:24:37.030417,Oracle
884,5.0,21,2,269.99,0.05,2024-05-01 21:24:37.030417,Oracle
885,1.0,106,1,449.99,0.07,2024-05-01 21:24:37.030417,Oracle
885,2.0,43,1,5299.99,0.1,2024-05-01 21:24:37.030417,Oracle
886,1.0,47,1,5299.99,0.05,2024-05-01 21:24:37.030417,Oracle
886,2.0,30,1,999.99,0.05,2024-05-01 21:24:37.030417,Oracle
887,1.0,50,2,5999.99,0.05,2024-05-01 21:24:37.030417,Oracle
887,2.0,70,1,659.99,0.1,2024-05-01 21:24:37.030417,Oracle
888,1.0,33,2,469.99,0.1,2024-05-01 21:24:37.030417,Oracle
888,2.0,26,2,599.99,0.2,2024-05-01 21:24:37.030417,Oracle
889,1.0,12,2,549.99,0.1,2024-05-01 21:24:37.030417,Oracle
890,1.0,16,2,599.99,0.1,2024-05-01 21:24:37.030417,Oracle
890,2.0,105,2,533.99,0.1,2024-05-01 21:24:37.030417,Oracle
890,3.0,52,1,875.99,0.05,2024-05-01 21:24:37.030417,Oracle
890,4.0,67,1,250.99,0.1,2024-05-01 21:24:37.030417,Oracle
890,5.0,65,2,346.99,0.1,2024-05-01 21:24:37.030417,Oracle
891,1.0,107,2,416.99,0.1,2024-05-01 21:24:37.030417,Oracle
891,2.0,32,1,469.99,0.05,2024-05-01 21:24:37.030417,Oracle
891,3.0,35,2,832.99,0.1,2024-05-01 21:24:37.030417,Oracle
891,4.0,50,1,5999.99,0.1,2024-05-01 21:24:37.030417,Oracle
892,1.0,36,1,832.99,0.1,2024-05-01 21:24:37.030417,Oracle
892,2.0,9,2,2999.99,0.2,2024-05-01 21:24:37.030417,Oracle
892,3.0,50,2,5999.99,0.07,2024-05-01 21:24:37.030417,Oracle
893,1.0,67,2,250.99,0.05,2024-05-01 21:24:37.030417,Oracle
893,2.0,45,1,869.99,0.07,2024-05-01 21:24:37.030417,Oracle
894,1.0,101,2,339.99,0.2,2024-05-01 21:24:37.030417,Oracle
895,1.0,106,1,449.99,0.07,2024-05-01 21:24:37.030417,Oracle
896,1.0,91,2,349.99,0.05,2024-05-01 21:24:37.030417,Oracle
896,2.0,10,1,1549.0,0.05,2024-05-01 21:24:37.030417,Oracle
897,1.0,105,1,533.99,0.05,2024-05-01 21:24:37.030417,Oracle
897,2.0,96,1,349.99,0.05,2024-05-01 21:24:37.030417,Oracle
898,1.0,45,2,869.99,0.2,2024-05-01 21:24:37.030417,Oracle
898,2.0,16,1,599.99,0.07,2024-05-01 21:24:37.030417,Oracle
898,3.0,57,2,1999.99,0.2,2024-05-01 21:24:37.030417,Oracle
898,4.0,69,2,416.99,0.07,2024-05-01 21:24:37.030417,Oracle
899,1.0,59,2,2599.99,0.1,2024-05-01 21:24:37.030417,Oracle
899,2.0,17,1,429.0,0.1,2024-05-01 21:24:37.030417,Oracle
899,3.0,6,1,469.99,0.2,2024-05-01 21:24:37.030417,Oracle
900,1.0,26,2,599.99,0.05,2024-05-01 21:24:37.030417,Oracle
900,2.0,108,1,449.99,0.07,2024-05-01 21:24:37.030417,Oracle
900,3.0,89,1,209.99,0.2,2024-05-01 21:24:37.030417,Oracle
900,4.0,61,2,4999.99,0.05,2024-05-01 21:24:37.030417,Oracle
900,5.0,28,2,2499.99,0.07,2024-05-01 21:24:37.030417,Oracle
901,1.0,50,1,5999.99,0.2,2024-05-01 21:24:37.030417,Oracle
901,2.0,43,1,5299.99,0.07,2024-05-01 21:24:37.030417,Oracle
902,1.0,38,2,549.99,0.07,2024-05-01 21:24:37.030417,Oracle
902,2.0,92,1,209.99,0.07,2024-05-01 21:24:37.030417,Oracle
902,3.0,12,1,549.99,0.2,2024-05-01 21:24:37.030417,Oracle
902,4.0,76,2,299.99,0.05,2024-05-01 21:24:37.030417,Oracle
903,1.0,31,2,1632.99,0.07,2024-05-01 21:24:37.030417,Oracle
903,2.0,48,2,1499.99,0.05,2024-05-01 21:24:37.030417,Oracle
904,1.0,36,2,832.99,0.1,2024-05-01 21:24:37.030417,Oracle
904,2.0,51,2,6499.99,0.07,2024-05-01 21:24:37.030417,Oracle
904,3.0,92,2,209.99,0.2,2024-05-01 21:24:37.030417,Oracle
904,4.0,13,1,269.99,0.2,2024-05-01 21:24:37.030417,Oracle
905,1.0,67,1,250.99,0.1,2024-05-01 21:24:37.030417,Oracle
905,2.0,62,2,3499.99,0.05,2024-05-01 21:24:37.030417,Oracle
905,3.0,42,2,2299.99,0.2,2024-05-01 21:24:37.030417,Oracle
905,4.0,20,1,599.99,0.2,2024-05-01 21:24:37.030417,Oracle
906,1.0,23,2,299.99,0.2,2024-05-01 21:24:37.030417,Oracle
906,2.0,28,2,2499.99,0.07,2024-05-01 21:24:37.030417,Oracle
906,3.0,46,1,1409.99,0.05,2024-05-01 21:24:37.030417,Oracle
906,4.0,102,2,489.99,0.1,2024-05-01 21:24:37.030417,Oracle
906,5.0,22,2,269.99,0.2,2024-05-01 21:24:37.030417,Oracle
907,2.0,65,1,346.99,0.07,2024-05-01 21:24:37.030417,Oracle
908,1.0,41,1,1469.99,0.2,2024-05-01 21:24:37.030417,Oracle
908,2.0,94,1,249.99,0.1,2024-05-01 21:24:37.030417,Oracle
908,3.0,102,2,489.99,0.1,2024-05-01 21:24:37.030417,Oracle
909,1.0,5,1,1320.99,0.2,2024-05-01 21:24:37.030417,Oracle
910,1.0,23,1,299.99,0.1,2024-05-01 21:24:37.030417,Oracle
911,1.0,66,2,250.99,0.05,2024-05-01 21:24:37.030417,Oracle
911,2.0,106,1,449.99,0.05,2024-05-01 21:24:37.030417,Oracle
911,3.0,91,2,349.99,0.05,2024-05-01 21:24:37.030417,Oracle
911,4.0,49,1,3499.99,0.2,2024-05-01 21:24:37.030417,Oracle
912,1.0,22,2,269.99,0.2,2024-05-01 21:24:37.030417,Oracle
912,2.0,71,2,416.99,0.05,2024-05-01 21:24:37.030417,Oracle
912,3.0,101,1,339.99,0.05,2024-05-01 21:24:37.030417,Oracle
912,4.0,2,2,749.99,0.2,2024-05-01 21:24:37.030417,Oracle
913,1.0,90,2,209.99,0.1,2024-05-01 21:24:37.030417,Oracle
913,2.0,24,2,549.99,0.05,2024-05-01 21:24:37.030417,Oracle
914,1.0,38,1,549.99,0.07,2024-05-01 21:24:37.030417,Oracle
914,2.0,20,2,599.99,0.2,2024-05-01 21:24:37.030417,Oracle
914,3.0,106,1,449.99,0.05,2024-05-01 21:24:37.030417,Oracle
914,4.0,46,1,1409.99,0.1,2024-05-01 21:24:37.030417,Oracle
915,1.0,64,1,489.99,0.05,2024-05-01 21:24:37.030417,Oracle
915,2.0,48,1,1499.99,0.07,2024-05-01 21:24:37.030417,Oracle
915,3.0,42,1,2299.99,0.2,2024-05-01 21:24:37.030417,Oracle
915,4.0,2,1,749.99,0.07,2024-05-01 21:24:37.030417,Oracle
916,1.0,92,1,209.99,0.2,2024-05-01 21:24:37.030417,Oracle
917,1.0,41,1,1469.99,0.07,2024-05-01 21:24:37.030417,Oracle
918,1.0,91,1,349.99,0.2,2024-05-01 21:24:37.030417,Oracle
918,2.0,31,1,1632.99,0.1,2024-05-01 21:24:37.030417,Oracle
918,3.0,4,2,2899.99,0.07,2024-05-01 21:24:37.030417,Oracle
919,1.0,7,1,3999.99,0.07,2024-05-01 21:24:37.030417,Oracle
919,2.0,44,1,539.99,0.1,2024-05-01 21:24:37.030417,Oracle
920,1.0,76,1,299.99,0.05,2024-05-01 21:24:37.030417,Oracle
920,2.0,39,2,1499.99,0.07,2024-05-01 21:24:37.030417,Oracle
920,3.0,78,1,647.99,0.05,2024-05-01 21:24:37.030417,Oracle
920,4.0,80,2,761.99,0.07,2024-05-01 21:24:37.030417,Oracle
921,1.0,77,1,799.99,0.2,2024-05-01 21:24:37.030417,Oracle
921,2.0,75,2,599.99,0.07,2024-05-01 21:24:37.030417,Oracle
921,3.0,48,1,1499.99,0.1,2024-05-01 21:24:37.030417,Oracle
922,1.0,68,1,449.99,0.2,2024-05-01 21:24:37.030417,Oracle
922,2.0,73,1,749.99,0.2,2024-05-01 21:24:37.030417,Oracle
923,1.0,74,2,439.99,0.05,2024-05-01 21:24:37.030417,Oracle
923,2.0,6,1,469.99,0.1,2024-05-01 21:24:37.030417,Oracle
924,1.0,97,2,349.99,0.2,2024-05-01 21:24:37.030417,Oracle
924,2.0,36,1,832.99,0.2,2024-05-01 21:24:37.030417,Oracle
925,1.0,97,1,349.99,0.07,2024-05-01 21:24:37.030417,Oracle
925,2.0,62,2,3499.99,0.2,2024-05-01 21:24:37.030417,Oracle
926,1.0,37,2,379.99,0.2,2024-05-01 21:24:37.030417,Oracle
927,1.0,74,2,439.99,0.1,2024-05-01 21:24:37.030417,Oracle
927,2.0,16,2,599.99,0.2,2024-05-01 21:24:37.030417,Oracle
927,3.0,50,1,5999.99,0.1,2024-05-01 21:24:37.030417,Oracle
927,4.0,3,1,999.99,0.1,2024-05-01 21:24:37.030417,Oracle
927,5.0,43,1,5299.99,0.07,2024-05-01 21:24:37.030417,Oracle
928,1.0,71,2,416.99,0.05,2024-05-01 21:24:37.030417,Oracle
929,1.0,82,1,659.99,0.2,2024-05-01 21:24:37.030417,Oracle
929,2.0,63,2,3499.99,0.1,2024-05-01 21:24:37.030417,Oracle
929,3.0,24,1,549.99,0.05,2024-05-01 21:24:37.030417,Oracle
930,1.0,56,2,5499.99,0.07,2024-05-01 21:24:37.030417,Oracle
930,2.0,82,1,659.99,0.07,2024-05-01 21:24:37.030417,Oracle
930,3.0,60,1,1559.99,0.1,2024-05-01 21:24:37.030417,Oracle
930,4.0,65,2,346.99,0.05,2024-05-01 21:24:37.030417,Oracle
930,5.0,51,2,6499.99,0.1,2024-05-01 21:24:37.030417,Oracle
931,1.0,49,2,3499.99,0.07,2024-05-01 21:24:37.030417,Oracle
931,2.0,76,1,299.99,0.2,2024-05-01 21:24:37.030417,Oracle
932,1.0,74,1,439.99,0.05,2024-05-01 21:24:37.030417,Oracle
933,1.0,77,1,799.99,0.07,2024-05-01 21:24:37.030417,Oracle
933,2.0,21,1,269.99,0.2,2024-05-01 21:24:37.030417,Oracle
933,3.0,75,2,599.99,0.05,2024-05-01 21:24:37.030417,Oracle
934,1.0,35,2,832.99,0.05,2024-05-01 21:24:37.030417,Oracle
934,2.0,48,1,1499.99,0.05,2024-05-01 21:24:37.030417,Oracle
934,3.0,18,1,449.0,0.1,2024-05-01 21:24:37.030417,Oracle
934,4.0,61,1,4999.99,0.07,2024-05-01 21:24:37.030417,Oracle
934,5.0,56,2,5499.99,0.2,2024-05-01 21:24:37.030417,Oracle
935,1.0,65,2,346.99,0.2,2024-05-01 21:24:37.030417,Oracle
935,2.0,76,2,299.99,0.07,2024-05-01 21:24:37.030417,Oracle
935,3.0,6,1,469.99,0.07,2024-05-01 21:24:37.030417,Oracle
935,4.0,38,1,549.99,0.07,2024-05-01 21:24:37.030417,Oracle
936,1.0,70,1,659.99,0.1,2024-05-01 21:24:37.030417,Oracle
936,2.0,44,1,539.99,0.07,2024-05-01 21:24:37.030417,Oracle
937,1.0,108,2,449.99,0.1,2024-05-01 21:24:37.030417,Oracle
937,2.0,51,2,6499.99,0.07,2024-05-01 21:24:37.030417,Oracle
937,3.0,58,2,4999.99,0.07,2024-05-01 21:24:37.030417,Oracle
937,4.0,28,2,2499.99,0.07,2024-05-01 21:24:37.030417,Oracle
937,5.0,66,1,250.99,0.2,2024-05-01 21:24:37.030417,Oracle
938,1.0,4,1,2899.99,0.05,2024-05-01 21:24:37.030417,Oracle
938,2.0,13,1,269.99,0.05,2024-05-01 21:24:37.030417,Oracle
939,1.0,5,1,1320.99,0.1,2024-05-01 21:24:37.030417,Oracle
939,2.0,107,2,416.99,0.2,2024-05-01 21:24:37.030417,Oracle
940,1.0,75,2,599.99,0.2,2024-05-01 21:24:37.030417,Oracle
941,1.0,25,1,499.99,0.1,2024-05-01 21:24:37.030417,Oracle
941,2.0,102,2,489.99,0.05,2024-05-01 21:24:37.030417,Oracle
941,3.0,11,2,1680.99,0.07,2024-05-01 21:24:37.030417,Oracle
942,1.0,98,2,489.99,0.05,2024-05-01 21:24:37.030417,Oracle
942,2.0,110,2,470.99,0.1,2024-05-01 21:24:37.030417,Oracle
942,3.0,35,2,832.99,0.07,2024-05-01 21:24:37.030417,Oracle
942,4.0,103,1,551.99,0.05,2024-05-01 21:24:37.030417,Oracle
942,5.0,100,1,489.99,0.05,2024-05-01 21:24:37.030417,Oracle
943,1.0,25,1,499.99,0.2,2024-05-01 21:24:37.030417,Oracle
943,2.0,82,1,659.99,0.2,2024-05-01 21:24:37.030417,Oracle
944,1.0,29,2,999.99,0.07,2024-05-01 21:24:37.030417,Oracle
944,2.0,16,2,599.99,0.1,2024-05-01 21:24:37.030417,Oracle
944,3.0,70,2,659.99,0.2,2024-05-01 21:24:37.030417,Oracle
944,4.0,85,2,329.99,0.2,2024-05-01 21:24:37.030417,Oracle
944,5.0,69,2,416.99,0.07,2024-05-01 21:24:37.030417,Oracle
945,1.0,105,1,533.99,0.05,2024-05-01 21:24:37.030417,Oracle
945,2.0,94,2,249.99,0.2,2024-05-01 21:24:37.030417,Oracle
945,3.0,34,2,469.99,0.05,2024-05-01 21:24:37.030417,Oracle
945,4.0,44,2,539.99,0.1,2024-05-01 21:24:37.030417,Oracle
945,5.0,50,2,5999.99,0.05,2024-05-01 21:24:37.030417,Oracle
946,1.0,7,1,3999.99,0.1,2024-05-01 21:24:37.030417,Oracle
946,2.0,85,2,329.99,0.2,2024-05-01 21:24:37.030417,Oracle
946,3.0,62,1,3499.99,0.05,2024-05-01 21:24:37.030417,Oracle
946,4.0,22,2,269.99,0.2,2024-05-01 21:24:37.030417,Oracle
946,5.0,56,2,5499.99,0.07,2024-05-01 21:24:37.030417,Oracle
947,1.0,32,1,469.99,0.05,2024-05-01 21:24:37.030417,Oracle
947,2.0,42,2,2299.99,0.07,2024-05-01 21:24:37.030417,Oracle
947,3.0,44,1,539.99,0.07,2024-05-01 21:24:37.030417,Oracle
948,1.0,23,2,299.99,0.2,2024-05-01 21:24:37.030417,Oracle
948,2.0,20,2,599.99,0.1,2024-05-01 21:24:37.030417,Oracle
948,3.0,101,1,339.99,0.2,2024-05-01 21:24:37.030417,Oracle
948,4.0,92,2,209.99,0.2,2024-05-01 21:24:37.030417,Oracle
948,5.0,72,2,619.99,0.2,2024-05-01 21:24:37.030417,Oracle
949,1.0,9,2,2999.99,0.1,2024-05-01 21:24:37.030417,Oracle
949,2.0,55,2,2699.99,0.05,2024-05-01 21:24:37.030417,Oracle
950,1.0,56,1,5499.99,0.05,2024-05-01 21:24:37.030417,Oracle
951,1.0,59,1,2599.99,0.1,2024-05-01 21:24:37.030417,Oracle
951,2.0,43,2,5299.99,0.1,2024-05-01 21:24:37.030417,Oracle
951,3.0,62,2,3499.99,0.2,2024-05-01 21:24:37.030417,Oracle
952,1.0,20,2,599.99,0.07,2024-05-01 21:24:37.030417,Oracle
952,2.0,57,1,1999.99,0.05,2024-05-01 21:24:37.030417,Oracle
953,1.0,23,2,299.99,0.07,2024-05-01 21:24:37.030417,Oracle
954,1.0,4,2,2899.99,0.1,2024-05-01 21:24:37.030417,Oracle
955,1.0,43,1,5299.99,0.1,2024-05-01 21:24:37.030417,Oracle
955,2.0,31,2,1632.99,0.07,2024-05-01 21:24:37.030417,Oracle
955,3.0,96,1,349.99,0.05,2024-05-01 21:24:37.030417,Oracle
955,4.0,63,1,3499.99,0.2,2024-05-01 21:24:37.030417,Oracle
956,1.0,76,2,299.99,0.1,2024-05-01 21:24:37.030417,Oracle
956,2.0,23,1,299.99,0.2,2024-05-01 21:24:37.030417,Oracle
956,3.0,73,2,749.99,0.1,2024-05-01 21:24:37.030417,Oracle
956,4.0,13,2,269.99,0.2,2024-05-01 21:24:37.030417,Oracle
956,5.0,79,2,402.99,0.1,2024-05-01 21:24:37.030417,Oracle
957,1.0,108,2,449.99,0.05,2024-05-01 21:24:37.030417,Oracle
957,2.0,14,2,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
957,3.0,70,2,659.99,0.05,2024-05-01 21:24:37.030417,Oracle
957,4.0,66,1,250.99,0.07,2024-05-01 21:24:37.030417,Oracle
957,5.0,111,1,470.99,0.05,2024-05-01 21:24:37.030417,Oracle
958,1.0,51,1,6499.99,0.1,2024-05-01 21:24:37.030417,Oracle
958,2.0,76,1,299.99,0.2,2024-05-01 21:24:37.030417,Oracle
959,1.0,15,1,529.99,0.2,2024-05-01 21:24:37.030417,Oracle
959,2.0,72,1,619.99,0.1,2024-05-01 21:24:37.030417,Oracle
959,3.0,41,1,1469.99,0.05,2024-05-01 21:24:37.030417,Oracle
959,4.0,65,1,346.99,0.07,2024-05-01 21:24:37.030417,Oracle
960,1.0,73,2,749.99,0.05,2024-05-01 21:24:37.030417,Oracle
960,2.0,52,1,875.99,0.1,2024-05-01 21:24:37.030417,Oracle
960,3.0,48,2,1499.99,0.05,2024-05-01 21:24:37.030417,Oracle
961,1.0,105,1,533.99,0.1,2024-05-01 21:24:37.030417,Oracle
961,2.0,47,2,5299.99,0.2,2024-05-01 21:24:37.030417,Oracle
961,3.0,65,2,346.99,0.07,2024-05-01 21:24:37.030417,Oracle
962,1.0,65,2,346.99,0.07,2024-05-01 21:24:37.030417,Oracle
962,2.0,64,2,489.99,0.07,2024-05-01 21:24:37.030417,Oracle
963,1.0,4,1,2899.99,0.07,2024-05-01 21:24:37.030417,Oracle
964,1.0,90,1,209.99,0.2,2024-05-01 21:24:37.030417,Oracle
964,2.0,74,1,439.99,0.2,2024-05-01 21:24:37.030417,Oracle
965,1.0,90,2,209.99,0.1,2024-05-01 21:24:37.030417,Oracle
966,2.0,73,1,749.99,0.07,2024-05-01 21:24:37.030417,Oracle
967,1.0,66,1,250.99,0.2,2024-05-01 21:24:37.030417,Oracle
967,2.0,77,2,799.99,0.05,2024-05-01 21:24:37.030417,Oracle
967,4.0,103,1,551.99,0.2,2024-05-01 21:24:37.030417,Oracle
968,2.0,61,2,4999.99,0.05,2024-05-01 21:24:37.030417,Oracle
968,3.0,10,2,1549.0,0.05,2024-05-01 21:24:37.030417,Oracle
969,1.0,74,1,439.99,0.2,2024-05-01 21:24:37.030417,Oracle
969,2.0,36,1,832.99,0.1,2024-05-01 21:24:37.030417,Oracle
970,1.0,85,1,329.99,0.1,2024-05-01 21:24:37.030417,Oracle
970,2.0,48,2,1499.99,0.1,2024-05-01 21:24:37.030417,Oracle
970,3.0,54,2,3199.99,0.1,2024-05-01 21:24:37.030417,Oracle
970,4.0,68,1,449.99,0.1,2024-05-01 21:24:37.030417,Oracle
971,1.0,70,2,659.99,0.05,2024-05-01 21:24:37.030417,Oracle
971,2.0,65,2,346.99,0.07,2024-05-01 21:24:37.030417,Oracle
971,3.0,8,2,1799.99,0.05,2024-05-01 21:24:37.030417,Oracle
971,4.0,12,2,549.99,0.07,2024-05-01 21:24:37.030417,Oracle
971,5.0,38,1,549.99,0.2,2024-05-01 21:24:37.030417,Oracle
972,1.0,100,1,489.99,0.2,2024-05-01 21:24:37.030417,Oracle
972,2.0,63,1,3499.99,0.07,2024-05-01 21:24:37.030417,Oracle
973,1.0,4,2,2899.99,0.1,2024-05-01 21:24:37.030417,Oracle
973,2.0,28,2,2499.99,0.1,2024-05-01 21:24:37.030417,Oracle
973,3.0,47,2,5299.99,0.05,2024-05-01 21:24:37.030417,Oracle
973,4.0,71,1,416.99,0.07,2024-05-01 21:24:37.030417,Oracle
974,1.0,33,2,469.99,0.1,2024-05-01 21:24:37.030417,Oracle
974,2.0,22,2,269.99,0.2,2024-05-01 21:24:37.030417,Oracle
975,1.0,110,2,470.99,0.2,2024-05-01 21:24:37.030417,Oracle
976,1.0,26,2,599.99,0.1,2024-05-01 21:24:37.030417,Oracle
976,2.0,39,1,1499.99,0.07,2024-05-01 21:24:37.030417,Oracle
977,1.0,52,2,875.99,0.1,2024-05-01 21:24:37.030417,Oracle
977,2.0,69,2,416.99,0.05,2024-05-01 21:24:37.030417,Oracle
977,3.0,27,1,999.99,0.05,2024-05-01 21:24:37.030417,Oracle
977,4.0,80,2,761.99,0.05,2024-05-01 21:24:37.030417,Oracle
978,1.0,106,2,449.99,0.05,2024-05-01 21:24:37.030417,Oracle
978,2.0,25,2,499.99,0.2,2024-05-01 21:24:37.030417,Oracle
978,3.0,108,2,449.99,0.05,2024-05-01 21:24:37.030417,Oracle
979,1.0,55,1,2699.99,0.05,2024-05-01 21:24:37.030417,Oracle
979,2.0,71,2,416.99,0.2,2024-05-01 21:24:37.030417,Oracle
979,3.0,12,2,549.99,0.1,2024-05-01 21:24:37.030417,Oracle
979,4.0,52,1,875.99,0.2,2024-05-01 21:24:37.030417,Oracle
980,1.0,49,2,3499.99,0.2,2024-05-01 21:24:37.030417,Oracle
980,2.0,9,1,2999.99,0.1,2024-05-01 21:24:37.030417,Oracle
980,3.0,64,1,489.99,0.1,2024-05-01 21:24:37.030417,Oracle
981,1.0,35,1,832.99,0.1,2024-05-01 21:24:37.030417,Oracle
981,2.0,95,2,299.99,0.05,2024-05-01 21:24:37.030417,Oracle
981,3.0,21,2,269.99,0.07,2024-05-01 21:24:37.030417,Oracle
981,4.0,36,2,832.99,0.1,2024-05-01 21:24:37.030417,Oracle
981,5.0,61,1,4999.99,0.07,2024-05-01 21:24:37.030417,Oracle
982,1.0,22,2,269.99,0.1,2024-05-01 21:24:37.030417,Oracle
982,2.0,110,1,470.99,0.07,2024-05-01 21:24:37.030417,Oracle
982,3.0,52,1,875.99,0.07,2024-05-01 21:24:37.030417,Oracle
